step,checkpoint,direction,derivative_global,class0_global,real00_global,real01_global,real02_global,real03_global,class1_global,real10_global,real11_global,real12_global,real13_global,derivative_2-rdm,class0_2-rdm,real00_2-rdm,real01_2-rdm,real02_2-rdm,real03_2-rdm,class1_2-rdm,real10_2-rdm,real11_2-rdm,real12_2-rdm,real13_2-rdm,derivative_physics,class0_physics,class1_physics
1,best,0,-0.1748037041704172,-0.2739393099981106,-0.7239865828111935,0.09245725360339667,-0.5471872790329091,-0.11827939891342269,-0.07566809834272345,0.16644283446227778,-1.3176401498238786,0.1316261018911343,1.0387933974376615,-0.20615295049435362,-0.39246508687734327,-0.8267119309597493,-0.04222747629621863,-0.14846341108516423,-0.24038527245582197,-0.019840814111363736,0.4000155724746679,-0.745171585298548,0.40811122180968534,0.20513233105013778,-0.020020326971789498,-0.06243291560365077,0.02239226166007182
1,best,1,0.06017801924243393,0.271380170563161,0.4084239506657443,1.0092896776785547,-0.6825277648406629,0.18636536615681099,-0.15102413207829274,1.0759583487788464,-1.2048992904001297,0.16856402824201977,-0.7686569049052376,0.006829074518398907,0.19329263428388496,0.26874752543837016,0.5446571506826248,-0.10808603545552224,0.24245001372946348,-0.17963448524708697,0.8797603401908135,-0.7393458253189578,0.5682410073209503,-0.875220328188507,-0.021809197270280987,0.04508653985700162,-0.0887049343975635
1,best,2,-0.12398320344351992,-0.02111243640190256,-1.0192170145760546,1.8319091582537093,-1.6760466523444162,0.21075070759785985,-0.2268539704851369,-0.6465009458111275,1.1364049964886,-1.9487038841746889,0.991766464782029,-0.05530381746001697,-0.11491292416550762,-0.7398152990172047,1.0658171987687544,-1.0938378376332811,0.09778455493017812,0.004305289245473502,-0.5256963878051243,0.9883965786591464,-1.833819211716996,0.938849798292734,-0.016639941530930635,-0.020758641215094707,-0.012521241846766656
1,best,3,-0.10267940045914101,-0.06052536752329234,0.6234520363382198,-0.7393065770720653,0.31187844024250233,-0.0256193256668924,-0.14483343339499005,-0.308374856700994,-0.6930302036148136,0.14742145356438846,0.13467489783457318,-0.07451697261182888,0.09033633222436592,0.3672479656810773,-0.3224580369582379,0.12468811195727977,0.1241532963274957,-0.23937027744802386,-0.3757957279666665,-0.4706212874468063,0.7273296218157792,-0.355737242782469,-0.03536204878212148,0.030881356416859903,-0.1016054539811028
1,best,4,0.25541970312395024,0.10645567669487765,0.380244675370629,0.21250853745068782,0.62210473081866,0.450995327117355,0.4043837295530225,-0.577706532503007,0.9314177188862857,0.8375387513708803,0.49817183850129937,0.19756900627025548,0.12952151175312898,0.24328437885439758,0.3192727055758612,0.1257404494114467,0.2973900974345893,0.26561650078738197,-0.7421176964688907,0.5998290372805376,0.6687838769733461,0.03562790883745078,0.0407568790957998,0.033509058423451255,0.04800469976814844
1,best,5,0.2255046383103569,0.3971089522712775,0.25695515841412797,0.27675938096355235,2.076946569561628,-0.896215122859471,0.05390032434943626,-0.09317246748931085,-1.335580190458626,1.1928613275528877,0.1583181257891068,0.20786862183692617,0.12351637020290962,0.1105111829005597,-0.4060850991786069,1.0944766992402442,-0.8188590040114874,0.2922208734709427,0.2617960514917206,-0.8022053066037684,1.1246229466094637,0.6090382583726028,0.11508590046288399,0.0330680413845758,0.19710375954119214
1,best,6,-0.014796581363033894,0.20692211079639478,-0.36522931052944946,1.113156380062339,-0.4877409159056982,0.39078486094297504,-0.23651527352246257,0.19638221873341596,-0.5725051246614392,0.22823862712467577,-0.8761537299611666,0.11606807269654333,0.1819379889291099,-0.05391881790766033,0.6920469470911091,-0.30731374797687805,0.4566803843271069,0.05019815646397678,-0.47698603551010266,-0.06808205238860018,-0.09794247583804316,0.10092485185408581,0.020164732969249387,0.0728554445357158,-0.032525978597217065
1,best,7,0.36493213792013574,0.5100329980869627,0.7931216150589426,0.6251349191916374,0.9093001802271868,0.23684202447447622,0.21983127775330846,-0.3498129034231501,1.574922053587624,-1.2459183660962747,0.7824461519134637,0.191473318275965,0.14008850908034498,0.17674301988843752,0.5843037117790422,-0.01788277727438059,0.2376224198411862,0.24285812747158503,-0.2012293242338914,1.0872187686413435,-0.9942634287076118,0.7545754727432996,0.05374288476640251,0.03311932123994471,0.07436644829286031
1,best,8,0.23182037700558045,0.009975715827087821,0.9466823306140534,-1.7193148690422522,1.3896431483981087,0.0015967099760379653,0.4536650381840731,0.29517694035488284,0.6707407091200043,1.1860485184342566,-0.09388107929460876,0.20647675277426966,0.19346666694104936,0.7366287998776709,-1.1151590495808332,0.7952273180653143,0.16388439902700708,0.21948683860748996,-0.14737354579718182,0.3426387387364368,0.6759277715186074,0.12553248252492896,0.06339245306830082,0.05801691620798582,0.06876798992861588
1,best,9,0.09031030168165903,-0.16649710986237207,0.07225500069613386,-0.10451816023941,-0.5868205098637999,-0.572217114431776,0.3471177132256894,-1.2598894848333506,2.114695180564426,0.029575981579745836,0.10215172978320494,-0.07859221521082946,-0.39022082454107987,-0.36393375283219065,-0.12135146214781475,-0.9635903733767459,-0.6655404829792044,0.23303639411942098,-1.2696019381447021,1.405197006150442,-0.4403861318879121,0.9055041427198137,0.015132318373668463,-0.11078798899055026,0.1410526257378873
